Series Name,Series Code,Country Name,2019 [YR2019]
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Afghanistan,31.802
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Albania,11.62
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Algeria,23.583
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,American Samoa,..
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Andorra,7
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Angola,40.232
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Antigua and Barbuda,15.107
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Argentina,16.833
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Armenia,13.646
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Aruba,11.756
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Australia,12.1
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Austria,9.6
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Azerbaijan,14.1
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,"Bahamas, The",13.882
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Bahrain,13.622
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Bangladesh,17.868
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Barbados,10.621
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Belarus,9.3
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Belgium,10.1
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Belize,20.51
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Benin,35.831
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Bermuda,8.3
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Bhutan,17.012
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Bolivia,21.455
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Bosnia and Herzegovina,7.938
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Botswana,24.234
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Brazil,13.703
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,British Virgin Islands,..
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Brunei Darussalam,14.459
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Bulgaria,8.8
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Burkina Faso,37.453
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Burundi,38.377
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Cabo Verde,19.061
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Cambodia,22.02
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Cameroon,34.891
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Canada,9.9
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Cayman Islands,9.8
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Central African Republic,35.09
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Chad,41.665
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Channel Islands,9.811
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Chile,12.187
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,China,10.5
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Colombia,14.655
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Comoros,31.407
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,"Congo, Dem. Rep.",40.639
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,"Congo, Rep.",32.397
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Costa Rica,13.689
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Cote d'Ivoire,35.464
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Croatia,8.9
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Cuba,9.962
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Curacao,10.1
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Cyprus,10.24
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Czech Republic,10.5
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Denmark,10.5
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Djibouti,20.998
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Dominica,..
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Dominican Republic,19.193
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Ecuador,19.46
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,"Egypt, Arab Rep.",25.708
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,El Salvador,18.054
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Equatorial Guinea,32.783
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Eritrea,29.738
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Estonia,10.6
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Eswatini,25.881
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Ethiopia,31.896
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Faroe Islands,13.2
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Fiji,20.954
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Finland,8.3
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,France,11.2
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,French Polynesia,14.427
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Gabon,30.968
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,"Gambia, The",38.073
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Georgia,13.2
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Germany,9.4
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Ghana,28.992
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Gibraltar,..
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Greece,7.8
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Greenland,15.1
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Grenada,16.198
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Guam,16.46
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Guatemala,24.21
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Guinea,35.965
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Guinea-Bissau,34.559
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Guyana,19.723
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Haiti,23.959
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Honduras,21.337
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,"Hong Kong SAR, China",7
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Hungary,9.5
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Iceland,12.3
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,India,17.644
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Indonesia,17.746
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,"Iran, Islamic Rep.",18.42
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Iraq,28.556
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Ireland,12.1
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Isle of Man,..
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Israel,20.1
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Italy,7
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Jamaica,15.907
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Japan,7
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Jordan,21.477
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Kazakhstan,21.73
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Kenya,28.298
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Kiribati,27.453
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,"Korea, Dem. People's Rep.",13.848
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,"Korea, Rep.",5.9
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Kosovo,15.6
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Kuwait,13.251
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Kyrgyz Republic,26.9
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Lao PDR,23.117
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Latvia,9.8
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Lebanon,17.377
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Lesotho,26.415
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Liberia,32.687
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Libya,18.3
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Liechtenstein,9.2
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Lithuania,9.8
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Luxembourg,10
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,"Macao SAR, China",10.894
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Madagascar,32.408
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Malawi,33.73
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Malaysia,16.608
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Maldives,13.584
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Mali,41.035
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Malta,8.6
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Marshall Islands,..
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Mauritania,33.262
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Mauritius,10.2
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Mexico,17.297
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,"Micronesia, Fed. Sts.",22.712
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Moldova,9.93
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Monaco,..
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Mongolia,23.361
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Montenegro,11.671
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Morocco,18.5
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Mozambique,37.166
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Myanmar,17.397
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Namibia,28.152
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Nauru,..
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Nepal,19.578
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Netherlands,9.7
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,New Caledonia,14
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,New Zealand,11.96
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Nicaragua,20.215
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Niger,45.637
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Nigeria,37.446
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,North Macedonia,10.653
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Northern Mariana Islands,..
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Norway,10.2
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Oman,18.513
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Pakistan,27.841
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Palau,11.2
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Panama,18.705
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Papua New Guinea,26.793
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Paraguay,20.341
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Peru,17.756
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Philippines,20.166
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Poland,9.9
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Portugal,8.4
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Puerto Rico,6.4
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Qatar,9.385
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Romania,9.6
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Russian Federation,9.8
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Rwanda,31.249
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Samoa,24.1
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,San Marino,6.7
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Sao Tome and Principe,31.152
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Saudi Arabia,17.297
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Senegal,33.952
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Serbia,9.3
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Seychelles,16.4
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Sierra Leone,32.879
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Singapore,8.8
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Sint Maarten (Dutch part),..
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Slovak Republic,10.5
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Slovenia,9.3
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Solomon Islands,31.956
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Somalia,41.585
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,South Africa,20.129
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,South Sudan,34.653
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Spain,7.6
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Sri Lanka,15.544
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,St. Kitts and Nevis,..
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,St. Lucia,11.839
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,St. Martin (French part),14.5
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,St. Vincent and the Grenadines,14.087
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Sudan,31.826
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Suriname,18.295
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Sweden,11.1
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Switzerland,10
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Syrian Arab Republic,23.22
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Tajikistan,30.038
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Tanzania,36.336
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Thailand,10.168
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Timor-Leste,29.284
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Togo,32.707
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Tonga,24.01
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Trinidad and Tobago,12.578
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Tunisia,17.089
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Turkey,15.782
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Turkmenistan,23.066
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Turks and Caicos Islands,..
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Tuvalu,..
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Uganda,37.377
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Ukraine,8.1
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,United Arab Emirates,10.223
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,United Kingdom,10.7
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,United States,11.4
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Uruguay,13.74
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Uzbekistan,24.3
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Vanuatu,29.175
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,"Venezuela, RB",17.566
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Vietnam,16.454
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Virgin Islands (U.S.),12.3
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,West Bank and Gaza,28.717
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,"Yemen, Rep.",29.873
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Zambia,35.776
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Zimbabwe,29.747
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Africa Eastern and Southern,33.49126913
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Africa Western and Central,36.70853583
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Arab World,24.65062382
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Caribbean small states,15.66409025
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Central Europe and the Baltics,9.777166907
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Early-demographic dividend,19.92395078
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,East Asia & Pacific,12.21076127
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,East Asia & Pacific (excluding high income),12.76264089
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,East Asia & Pacific (IDA & IBRD countries),12.74915614
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Euro area,9.101794385
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Europe & Central Asia,11.3411236
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Europe & Central Asia (excluding high income),13.54934235
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Europe & Central Asia (IDA & IBRD countries),13.20764826
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,European Union,9.290774398
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Fragile and conflict affected situations,32.96829971
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Heavily indebted poor countries (HIPC),34.86789529
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,High income,10.03950137
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,IBRD only,15.31380529
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,IDA & IBRD total,19.31289279
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,IDA blend,31.48515039
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,IDA only,30.51667528
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,IDA total,30.84219609
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Late-demographic dividend,11.65231654
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Latin America & Caribbean,16.11564496
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Latin America & Caribbean (excluding high income),16.25496464
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Latin America & the Caribbean (IDA & IBRD countries),16.28297865
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Least developed countries: UN classification,31.08081352
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Low & middle income,19.37691464
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Low income,34.43548689
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Lower middle income,21.53725093
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Middle East & North Africa,22.06837924
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Middle East & North Africa (excluding high income),23.11706949
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Middle East & North Africa (IDA & IBRD countries),23.04888001
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Middle income,17.69076394
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,North America,11.24538203
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Not classified,..
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,OECD members,11.0842363
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Other small states,22.77096986
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Pacific island small states,25.75056691
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Post-demographic dividend,9.577868831
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Pre-demographic dividend,36.09353878
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Small states,21.68610789
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,South Asia,19.16397733
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,South Asia (IDA & IBRD),19.16397733
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Sub-Saharan Africa,34.79017476
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Sub-Saharan Africa (excluding high income),34.79179677
